seq us class
2120074399 462 4
2120074400 462 4
2120074401 462 4
2120074402 462 4
2120074403 462 4
2120074404 462 4
2120074405 462 4
2120074408 462 4
2120074409 462 4
2120074410 462 4
2120074446 462 4
2120074447 462 4
2120074495 461 7
2120074496 461 7
2120074549 461 7
2120074552 461 7
2120074562 461 7
2120074563 461 7
2120074564 461 7
2120074582 461 7
2120074583 461 7
2120074605 460 6
2120074606 460 6
2120074665 460 6
2120074666 460 6
2120074667 460 6
2120074668 460 6
2120074669 460 6
2120074818 458 2
2120074819 458 2
2120074822 458 2
2120074823 458 2
2120074824 458 2
2120074825 458 2
2120074826 458 2
2120074827 458 2
2120074828 458 2
2120074829 458 2
2120074839 458 2
2120074840 458 2
2120076582 453 5
2120076583 453 5
2120076618 453 5
2120076627 453 5
2120076628 453 5
2120076629 453 5
2120076630 453 5
2120076631 453 5
2120076632 453 5
2120076633 453 5
2120076634 453 5
2120076635 453 5
2120076636 453 5
2120076653 453 5
2120076654 453 5
2120076663 453 5
2120076664 453 5
2120076679 453 5
2120076680 453 5
2120076687 453 5
2120076688 453 5
2120076712 453 5
2120076713 453 5
2120076718 453 5
2120076719 453 5
2120076738 452 1
2120076770 452 1
2120076790 452 1
2120076791 452 1
2120076814 452 1
2120076815 452 1
2120076816 452 1
2120076819 452 1
2120076820 452 1
2120076840 451 4
2120076841 451 4
2120076862 451 4
2120076863 451 4
2120076865 451 4
2120076866 451 4
2120076869 451 4
2120076870 451 4
2120076887 451 4
2120076888 451 4
2120076891 451 4
2120076892 451 4
2120076893 451 4
2120076894 451 4
2120076895 451 4
2120076897 451 4
2120076915 451 4
2120076916 451 4
2120076925 451 4
2120076926 451 4
2120076927 451 4
2120076928 451 4
2120077052 449 10
2120077053 449 10
2120077054 449 10
2120077055 449 10
2120077056 449 10
2120077057 449 10
2120077058 449 10
2120077059 449 10
2120077060 449 10
2120077061 449 10
2120077062 449 10
2120077063 449 10
2120077064 449 10
2120077065 449 10
2120077066 449 10
2120077067 449 10
2120077068 449 10
2120077069 449 10
2120077070 449 10
2120077071 449 10
2120077072 449 10
2120077154 449 10
2120077155 449 10
2120077156 449 10
2120077157 449 10
2120077158 449 10
2120077160 449 10
2120110019 447 1
2120110042 447 1
2120110043 447 1
2120110070 447 1
2120110071 447 1
2120110073 447 1
2120110074 447 1
2120110076 447 1
2120110077 447 1
2120110082 447 1
2120110083 447 1
2120110100 447 1
2120110101 447 1
2120110102 447 1
2120110103 447 1
2120110547 444 7
2120110549 444 7
2120110582 444 7
2120110583 444 7
2120110584 444 7
2120110585 444 7
2120110615 444 7
2120110617 444 7
2120110632 444 7
2120110633 444 7
2120110634 444 7
2120110635 444 7
2120110636 444 7
2120110637 444 7
2120110638 444 7
2120110639 444 7
2120110640 444 7
2120110641 444 7
2120110642 444 7
2120110699 444 7
2120110700 444 7
2120136812 439 2
2120136813 439 2
2120136830 439 2
2120136833 439 2
2120136851 439 2
2120843103 430 10
2120843104 430 10
2120843175 430 10
2120843176 430 10
2120843179 430 10
2120843184 430 10
2120843185 430 10
2122992363 423 6
2122992364 423 6
2122992388 423 6
2122992395 423 6
2122992396 423 6
2122992422 423 6
2123663995 417 4
2123663996 417 4
2123664033 417 4
2123664034 417 4
2123664047 417 4
2123664048 417 4
2123664050 417 4
2123664051 417 4
2123664059 417 4
2123664060 417 4
2123664064 417 4
2123664065 417 4
2123664066 417 4
2123664067 417 4
2123664068 417 4
2123664069 417 4
2123664070 417 4
2123664098 417 4
2123664554 413 5
2123664555 413 5
2123664563 413 5
2123664564 413 5
2123664565 413 5
2123664566 413 5
2123664603 413 5
2123664604 413 5
2123664618 413 5
2123664619 413 5
2123664628 412 1
2123664629 412 1
2123664668 412 1
2123664669 412 1
2123664682 412 1
2123664683 412 1
2123664684 412 1
2123664685 412 1
2123664686 412 1
2123664687 412 1
2123664688 412 1
2123664689 412 1
2123664690 412 1
2123664691 412 1
2123664692 412 1
2123664693 412 1
2123664694 412 1
2123664701 412 1
2123664702 412 1
2123664713 412 1
2123664714 412 1
2123664747 412 1
2123664748 412 1
2123664770 412 1
2123664771 412 1
2123664778 411 9
2123664779 411 9
2123664790 411 9
2123664791 411 9
2123664794 411 9
2123664795 411 9
2123664814 411 9
2123664815 411 9
2123664816 411 9
2123664817 411 9
2123664818 411 9
2123664819 411 9
2123664828 411 9
2123664831 411 9
2123664840 411 9
2123664841 411 9
2123664842 411 9
2123664843 411 9
2123664866 410 4
2123664867 410 4
2123664888 410 4
2123664889 410 4
2123664890 410 4
2123664891 410 4
2123664892 410 4
2123664893 410 4
2123664900 410 4
2123664901 410 4
2123664914 410 4
2123664915 410 4
2123664916 410 4
2123664917 410 4
2123664918 410 4
2123664919 410 4
2123664920 410 4
2123664927 409 2
2123664928 409 2
2123664945 409 2
2123664946 409 2
2123664949 409 2
2123664950 409 2
2123664975 409 2
2123664976 409 2
2123664983 409 2
2123664984 409 2
2123664985 409 2
2123664986 409 2
2123665005 409 2
2123665006 409 2
2123665007 409 2
2123665008 409 2
2123665009 409 2
2123665010 409 2
2123665035 408 3
2123665036 408 3
2123665043 408 3
2123665044 408 3
2123665049 408 3
2123665050 408 3
2123665059 408 3
2123665060 408 3
2123665061 408 3
2123665062 408 3
2123665063 408 3
2123665064 408 3
2123665065 408 3
2123665066 408 3
2123665091 408 3
2123665092 408 3
2123665093 408 3
2123665094 408 3
2123665095 408 3
2123665096 408 3
2123665109 408 3
2123665110 408 3
2123665123 407 9
2123665124 407 9
2123665161 407 9
2123665162 407 9
2123665163 407 9
2123665164 407 9
2123665810 402 4
2123665811 402 4
2123665822 402 4
2123665823 402 4
2123665840 402 4
2123665841 402 4
2123665844 402 4
2123665845 402 4
2123665864 402 4
2123684808 380 3
2123684917 380 3
2123684929 380 3
2123684943 380 3
2123684947 380 3
2123684951 380 3
2123684957 380 3
2123684967 380 3
2123684973 380 3
2123684975 380 3
2123684983 380 3
2123684986 380 3
2123684987 380 3
2123684989 380 3
2123684990 380 3
2123684996 380 3
2123685002 380 3
2123685004 380 3
2123685010 380 3
2123685016 380 3
2123685017 380 3
2123685018 380 3
2123685020 380 3
2123685021 380 3
2123685033 380 3
2123685041 380 3
2123685052 380 3
2123685068 380 3
2123685082 380 3
2123685100 380 3
2123685101 380 3
2123685105 380 3
2123685106 380 3
2123685111 380 3
2123685112 380 3
2123685116 380 3
2123685119 380 3
2123685138 380 3
2123685142 380 3
2123685147 380 3
2123685151 380 3
2123685152 380 3
2123685164 380 3
2123685230 380 3
2123685387 379 6
2123685388 379 6
2123685389 379 6
2123685390 379 6
2123685391 379 6
2123685392 379 6
2123685393 379 6
2123685394 379 6
2123685395 379 6
2123685396 379 6
2123685401 379 6
2123685402 379 6
2123685409 379 6
2123685410 379 6
2123685411 379 6
2123685412 379 6
2123685413 379 6
2123685416 379 6
2123685418 379 6
2123685419 379 6
2123685421 379 6
2123685424 379 6
2123685429 379 6
2123685430 379 6
2123685431 379 6
2123685432 379 6
2123685433 379 6
2123685434 379 6
2123685435 379 6
2123685436 379 6
2123685437 379 6
2123685438 379 6
2123685439 379 6
2123685440 379 6
2123685441 379 6
2123685442 379 6
2123685443 379 6
2123685445 379 6
2123685447 379 6
2123685448 379 6
2123685451 379 6
2123685454 379 6
2123685455 379 6
2123685462 379 6
2123685463 379 6
2123685464 379 6
2123685467 379 6
2123685468 379 6
2123685470 379 6
2123685471 379 6
2123685476 379 6
2123685479 379 6
2123685480 379 6
2123685481 379 6
2123685482 379 6
2123685487 379 6
2123686812 376 1
2123686818 376 1
2123686827 376 1
2123686844 376 1
2123686905 376 1
2123686921 376 1
2123687774 373 4
2123687785 373 4
2123687788 373 4
2123687795 373 4
2123687816 373 4
2123691674 367 7
2123691703 367 7
2123691714 367 7
2123691723 367 7
2123691738 367 7
2123691894 365 4
2123691895 365 4
2123691901 365 4
2123691902 365 4
2123691907 365 4
2123691908 365 4
2123691909 365 4
2123691910 365 4
2123691911 365 4
2123691912 365 4
2123691913 365 4
2123691914 365 4
2123691915 365 4
2123692064 363 8
2123692069 363 8
2123692088 363 8
2123692104 363 8
2123692115 363 8
2123692126 363 8
2123692135 363 8
2123692229 361 10
2123692283 361 10
2123692284 361 10
2123692285 361 10
2123692286 361 10
2131194391 356 2
2131194839 356 2
2131194848 356 2
2131195431 356 2
2131195440 356 2
2131195533 356 2
2131195535 356 2
2131195697 356 2
2131195700 356 2
2131195702 356 2
2131195753 356 2
2131195755 356 2
2131195831 356 2
2131195833 356 2
2131195876 356 2
2131195934 356 2
2131196047 356 2
2131196050 356 2
2131196053 356 2
2131196101 356 2
2131196103 356 2
2131196149 356 2
2131196157 356 2
2131196220 356 2
2131196223 356 2
2131196251 356 2
2131196382 356 2
2131196606 356 2
2131196624 356 2
2131196656 356 2
2131196667 356 2
2131196687 356 2
2131196691 356 2
2131196723 356 2
2131196795 356 2
2131196808 356 2
2131196813 356 2
2131196829 356 2
2131196844 356 2
2131196858 356 2
2131196893 356 2
2131196907 356 2
2131196919 356 2
2131196927 356 2
2131196936 356 2
2131196938 356 2
2131196940 356 2
2131196941 356 2
2131196948 356 2
2131196956 356 2
2131196957 356 2
2131196959 356 2
2131196962 356 2
2131196964 356 2
2131196966 356 2
2131197064 355 6
2131197072 355 6
2131197082 355 6
2131197086 355 6
2131197090 355 6
2131197146 355 6
2131197555 355 6
2131197563 355 6
2131197591 355 6
2131197603 355 6
2131197618 355 6
2131197765 355 6
2131197780 355 6
2131197781 355 6
2131197794 355 6
2131197796 355 6
2131197827 355 6
2131197858 355 6
2131197902 355 6
2131197922 355 6
2131198768 355 6
2131198997 355 6
2131199221 355 6
2131199349 355 6
2131199445 355 6
2131199639 355 6
2131199978 355 6
2131200019 355 6
2131200852 355 6
2131200867 355 6
2131201147 355 6
2131201164 355 6
2131201597 355 6
2131201599 355 6
2131202553 355 6
2131202579 355 6
2131278134 353 10
2131278142 353 10
2131278144 353 10
2131278148 353 10
2131278149 353 10
2131278150 353 10
2131278151 353 10
2131278152 353 10
2131278164 353 10
2131278176 353 10
2131278178 353 10
2131278179 353 10
2131278180 353 10
2131278182 353 10
2131278184 353 10
2131278299 353 10
2131278303 353 10
2131278319 353 10
2131278321 353 10
2131278322 353 10
2131278323 353 10
2131278324 353 10
2131278325 353 10
2131278332 353 10
2131278334 353 10
2131280970 351 6
2131280988 351 6
2131281004 351 6
2131281021 351 6
2131281035 351 6
2131281059 351 6
2131281062 351 6
2131281063 351 6
2131281070 351 6
2131281074 351 6
2131281075 351 6
2131281078 351 6
2131281084 351 6
2131281088 351 6
2131281089 351 6
2131281090 351 6
2131281096 351 6
2131281097 351 6
2131281098 351 6
2131281099 351 6
2131281100 351 6
2131281102 351 6
2131281108 351 6
2131281111 351 6
2131281113 351 6
2131281121 351 6
2131281123 351 6
2131281124 351 6
2131281125 351 6
2131281126 351 6
2131281128 351 6
2131281150 351 6
2131281151 351 6
2131281157 351 6
2131281158 351 6
2131281159 351 6
2131281160 351 6
2131281166 351 6
2131281167 351 6
2131281245 351 6
2131281248 351 6
2131281360 351 6
2131281371 351 6
2131281384 351 6
2131281394 351 6
2131281409 351 6
2131281412 351 6
2131281419 351 6
2131281427 351 6
2131281437 351 6
2131281447 351 6
2131281449 351 6
2131281456 351 6
2131281461 351 6
2131281467 351 6
2131281482 351 6
2131281485 351 6
2131281488 351 6
2131281497 351 6
2131281503 351 6
2131281504 351 6
2131281508 351 6
2131281515 351 6
2131281516 351 6
2131281523 351 6
2131281530 351 6
2131281536 351 6
2131281561 351 6
2131281686 351 6
2131281776 351 6
2131281835 351 6
2131282116 351 6
2131282185 351 6
2131282376 351 6
2131282559 351 6
2131283185 351 6
2131283190 351 6
2131283330 351 6
2131283425 351 6
2131283428 351 6
2131283449 351 6
2131283461 351 6
2131283486 351 6
2131283524 351 6
2131283690 351 6
2131283754 351 6
2131309826 338 6
2131310156 338 6
2131310218 338 6
2131310223 338 6
2131310409 338 6
2131310473 338 6
2131310477 338 6
2131310686 338 6
2131311152 338 6
2131311182 338 6
2131311249 338 6
2131311268 338 6
2131311467 338 6
2131311545 338 6
2131311550 338 6
2131315436 335 7
2131315498 335 7
2131315511 335 7
2131315865 335 7
2131316041 335 7
2131316621 335 7
2131316637 335 7
2131316642 335 7
2131316681 335 7
2131316687 335 7
2131316695 335 7
2131316704 335 7
2131316738 335 7
2131316758 335 7
2131316798 335 7
2131316927 335 7
2131317091 335 7
2131317114 335 7
2131317141 335 7
2131317187 335 7
2131317296 335 7
2131317317 335 7
2131317339 335 7
2131317347 335 7
2131317362 335 7
2131317370 335 7
2131317383 335 7
2131317460 335 7
2131317510 335 7
2131317540 335 7
2131317572 335 7
2131317579 335 7
2131317590 335 7
2131317610 335 7
2131317622 335 7
2131325912 330 9
2131325917 330 9
2131325964 330 9
2131326019 330 9
2131326998 330 9
2131327215 330 9
2131327473 330 9
2131327506 330 9
2131327538 330 9
2131327545 330 9
2131327635 330 9
2131327709 330 9
2131327964 330 9
2131328024 330 9
2131328206 330 9
2131328282 330 9
2131328440 330 9
2131328509 330 9
2131328525 330 9
2131328683 330 9
2131328729 330 9
2131328975 330 9
2131329116 329 7
2131329155 329 7
2131329219 329 7
2131329333 329 7
2131329488 329 7
2131329566 329 7
2131329784 329 7
2131329792 329 7
2131329807 329 7
2131330161 329 7
2131330175 329 7
2131330635 329 7
2131330674 329 7
2131330680 329 7
2131330756 329 7
2131334641 327 10
2131334862 327 10
2131335169 327 10
2131335272 327 10
2131335277 327 10
2131335570 327 10
2131335716 327 10
2131335818 327 10
2131335879 327 10
2131335886 327 10
2131335890 327 10
2131336604 327 10
2131336812 327 10
2131336850 327 10
2131336975 327 10
2131337135 326 3
2131337237 326 3
2131337681 326 3
2131337722 326 3
2131337980 326 3
2131338288 326 3
2131338554 326 3
2131338556 326 3
2131338615 326 3
2131338651 326 3
2131338670 326 3
2131338983 326 3
2131338987 326 3
2131339070 326 3
2131339304 326 3
2131339414 326 3
2131339517 325 8
2131339577 325 8
2131339937 325 8
2131339946 325 8
2131339977 325 8
2131339992 325 8
2131340136 325 8
2131340137 325 8
2131340146 325 8
2131340197 325 8
2131340200 325 8
2131340201 325 8
2131340205 325 8
2131340437 325 8
2131340442 325 8
2131340466 325 8
2131340690 325 8
2131340816 325 8
2131340822 325 8
2131340858 325 8
2131341190 325 8
2131344629 323 2
2131344640 323 2
2131344645 323 2
2131344652 323 2
2131344657 323 2
2131344664 323 2
2131344671 323 2
2131344675 323 2
2131344681 323 2
2131344692 323 2
2131344696 323 2
2131345043 323 2
2131345412 323 2
2131345960 323 2
2131346299 323 2
2131346344 323 2
2131346654 323 2
2131346657 323 2
2131346755 323 2
2131346813 323 2
2131346819 323 2
2131346822 323 2
2131346835 323 2
2131346836 323 2
2131346839 323 2
2131346845 323 2
2131346847 323 2
2131347480 323 2
2131394698 306 5
2131394947 306 5
2131395058 306 5
2131395059 306 5
2131395062 306 5
2131395065 306 5
2131395067 306 5
2131395069 306 5
2131395072 306 5
2131395075 306 5
2131395076 306 5
2131395079 306 5
2131395082 306 5
2131395084 306 5
2131395086 306 5
2131395088 306 5
2131395090 306 5
2131395092 306 5
2131395094 306 5
2131395095 306 5
2131395097 306 5
2131395099 306 5
2131395101 306 5
2131395103 306 5
2131395105 306 5
2131395106 306 5
2131395108 306 5
2131395110 306 5
2131395113 306 5
2131395114 306 5
2131395115 306 5
2131395116 306 5
2131395117 306 5
2131395118 306 5
2131395119 306 5
2131395120 306 5
2131395121 306 5
2131395135 306 5
2131397503 303 10
2131397504 303 10
2131398003 303 10
2131398049 303 10
2131398051 303 10
2131398327 303 10
2131398480 303 10
2131409105 299 7
2131409108 299 7
2131409399 299 7
2131409553 299 7
2131409555 299 7
2131409572 299 7
2131417955 295 5
2131418160 295 5
2131418321 295 5
2131418586 295 5
2131418890 295 5
2131419075 295 5
2131442341 289 9
2131443479 289 9
2131443748 289 9
2131443813 289 9
2131443831 289 9
2131443855 289 9
2131443914 289 9
2131443981 289 9
2131444036 289 9
2131444065 289 9
2131444109 289 9
2131444116 289 9
2131444186 289 9
2131444256 289 9
2131459705 283 9
2131459772 283 9
2131459774 283 9
2131459801 283 9
2131459825 283 9
2131459856 283 9
2131459877 283 9
2131459968 283 9
2131460483 283 9
2131461559 283 9
2131461567 283 9
2131461571 283 9
2131467402 282 4
2131467447 282 4
2131467540 282 4
2131467600 282 4
2131467629 282 4
2131468050 282 4
2131499207 271 2
2131499511 271 2
2131499882 271 2
2131499894 271 2
2131499917 271 2
2131499958 271 2
2131499974 271 2
2131500318 271 2
2131500638 271 2
2131500911 271 2
2131501131 270 10
2131501174 270 10
2131501330 270 10
2131501467 270 10
2131501527 270 10
2131501562 270 10
2131501638 270 10
2131501663 270 10
2131501867 270 10
2131502341 270 10
2131502357 270 10
2131502404 270 10
2131502522 270 10
2131502527 270 10
2131502722 270 10
2131502778 270 10
2131502994 270 10
2131503219 269 8
2131503362 269 8
2131503578 269 8
2131503911 269 8
2131504176 269 8
2131504264 269 8
2131504537 269 8
2131504931 269 8
2131505310 269 8
2131505751 268 4
2131506029 268 4
2131506060 268 4
2131506063 268 4
2131506071 268 4
2131506074 268 4
2131506087 268 4
2131506104 268 4
2131506117 268 4
2131506131 268 4
2131506191 268 4
2131506247 268 4
2131506336 268 4
2131506516 268 4
2131506889 268 4
2131507133 268 4
2131507443 268 4
2131507719 268 4
2131507899 267 10
2131507913 267 10
2131507933 267 10
2131508071 267 10
2131508149 267 10
2131508298 267 10
2131508456 267 10
2131508710 267 10
2131508936 267 10
2131509211 267 10
2131509236 267 10
2131509524 267 10
2131509547 267 10
2131509569 267 10
2131509607 267 10
2131509700 267 10
2131512463 265 10
2131512552 265 10
2131512657 265 10
2131512795 265 10
2131513027 265 10
2131513440 265 10
2131513671 265 10
2131513748 265 10
2131513766 265 10
2131513820 265 10
2131513983 265 10
2131514126 265 10
2131514281 265 10
2131521829 261 9
2131523566 261 9
2131523592 261 9
2131523620 261 9
2131523668 261 9
2131523740 261 9
2131523751 261 9
2131523764 261 9
2131549383 252 3
2131549723 252 3
2131550634 252 3
2131551227 252 3
2131551283 252 3
2131551312 252 3
2131552539 251 1
2131552613 251 1
2131552635 251 1
2131552922 251 1
2131552940 251 1
2131553523 251 1
2131554690 250 3
2131555210 250 3
2131555398 250 3
2131556410 250 3
2131556548 250 3
2131776375 247 5
2131776380 247 5
2131776381 247 5
2131776383 247 5
2131776384 247 5
2131776385 247 5
2131776386 247 5
2131776387 247 5
2131776400 247 5
2131776406 247 5
2131776409 247 5
2131776410 247 5
2131776411 247 5
2131776412 247 5
2131776440 247 5
2131778353 241 6
2131778360 241 6
2131778864 241 6
2131779597 241 6
2131779726 241 6
2131780390 240 2
2131780514 240 2
2131780517 240 2
2131780518 240 2
2131780580 240 2
2131780581 240 2
2131780582 240 2
2131780583 240 2
2131780584 240 2
2131780585 240 2
2131780608 240 2
2131780627 240 2
2131780630 240 2
2131780631 240 2
2131780632 240 2
2131780633 240 2
2131780634 240 2
2131780635 240 2
2131780636 240 2
2131780637 240 2
2131780638 240 2
2131780639 240 2
2131780640 240 2
2131780653 240 2
2131780654 240 2
2131780655 239 6
2131780681 239 6
2131780682 239 6
2131780683 239 6
2131780684 239 6
2131780739 239 6
2131780746 239 6
2131780747 239 6
2131780748 239 6
2131780749 239 6
2131780869 237 2
2131780923 237 2
2131780924 237 2
2131780925 237 2
2131780926 237 2
2131780958 237 2
2131782089 230 2
2131782090 230 2
2131782091 230 2
2131782092 230 2
2131782093 230 2
2131782100 230 2
2131782120 230 2
2131782121 230 2
2131782122 230 2
2131782123 230 2
2131782124 230 2
2131782125 230 2
2131782126 230 2
2131782127 230 2
2131782128 230 2
2131782129 230 2
2131782146 230 2
2131782147 230 2
2131782167 230 2
2131782192 230 2
2131782193 229 1
2131782194 229 1
2131782196 229 1
2131782197 229 1
2131782198 229 1
2131782203 229 1
2131782218 229 1
2131782219 229 1
2131782220 229 1
2131782239 229 1
2131782240 229 1
2131782241 229 1
2131782242 229 1
2131782243 229 1
2131782244 229 1
2131782245 229 1
2131782246 229 1
2131782247 229 1
2131782248 229 1
2131782249 229 1
2131782250 229 1
2131782251 229 1
2131782252 229 1
2131782253 229 1
2131782254 229 1
2131782255 229 1
2131782256 229 1
2131782257 229 1
2131782258 229 1
2131782259 229 1
2131782260 229 1
2131782261 229 1
2131782281 229 1
2131782282 229 1
2131782283 229 1
2131782284 229 1
2131782303 228 6
2131782304 228 6
2131782305 228 6
2131782324 228 6
2131782331 228 6
2131782332 228 6
2131782372 228 6
2131782373 228 6
2131782374 228 6
2131784537 223 8
2131784560 223 8
2131784561 223 8
2131784562 223 8
2131784563 223 8
2131784573 223 8
2131784574 223 8
2131784575 223 8
2131784576 223 8
2131784577 223 8
2131784578 223 8
2131784579 223 8
2131784580 223 8
2131784581 223 8
2131784582 223 8
2131784583 223 8
2131784584 223 8
2131784585 223 8
2131784586 223 8
2131784591 223 8
2131784606 223 8
2131784607 223 8
2131784608 223 8
2131784609 223 8
2131784610 223 8
2131784611 223 8
2131784612 223 8
2131784619 223 8
2131784620 223 8
2131784621 223 8
2131784622 223 8
2131784623 223 8
2131784624 223 8
2131784625 223 8
2131784626 223 8
2131784627 223 8
2131784628 223 8
2131784629 223 8
2131784630 223 8
2131784650 223 8
2131784653 223 8
2131784654 223 8
2131784667 223 8
2131784673 223 8
2131784675 223 8
2131784676 223 8
2131784677 223 8
2131784678 223 8
2131784679 223 8
2131784680 223 8
2131784687 223 8
2131784688 223 8
2131784689 223 8
2131784690 223 8
2131784691 223 8
2131784692 223 8
2131784693 223 8
2131784694 223 8
2131784695 223 8
2131784696 223 8
2131784697 223 8
2131784698 223 8
2131784699 223 8
2131784700 223 8
2131784701 223 8
2131784702 223 8
2131784703 223 8
2131784704 223 8
2131784705 223 8
2131784706 223 8
2131785635 219 1
2131785636 219 1
2131785637 219 1
2131785638 219 1
2131785639 219 1
2131785642 219 1
2131785643 219 1
2131785644 219 1
2131785645 219 1
2131785646 219 1
2131785647 219 1
2131785650 219 1
2131785651 219 1
2131785670 219 1
2131785671 219 1
2131785672 219 1
2131785673 219 1
2131785674 219 1
2131785675 219 1
2131785676 219 1
2131785677 219 1
2131785678 219 1
2131785679 219 1
2131785680 219 1
2131785681 219 1
2131785682 219 1
2131785703 219 1
2131785736 219 1
2131785751 219 1
2131785780 219 1
2131785781 219 1
2131785788 219 1
2131785789 219 1
2131785790 219 1
2131785791 219 1
2131785816 219 1
2131785817 219 1
2131785818 219 1
2131785819 219 1
2131785820 219 1
2131785821 219 1
2131785822 219 1
2131785823 219 1
2131785824 219 1
2131785825 219 1
2131785890 218 3
2131785934 218 3
2131785957 218 3
2131785958 218 3
2131785959 218 3
2131785960 218 3
2131785971 218 3
2135411977 192 3
2135412176 192 3
2135412181 192 3
2135412326 192 3
2135412353 192 3
2135412372 192 3
2135412374 192 3
2135412950 191 10
2135413250 191 10
2135413500 191 10
2135414091 191 10
2135414541 191 10
2135414678 190 2
2135414709 190 2
2135414715 190 2
2135414772 190 2
2135414944 190 2
2135414950 190 2
2135415033 190 2
2135415102 190 2
2135415165 190 2
2135415252 190 2
2135415434 190 2
2135416595 190 2
2135423836 188 10
2135423904 188 10
2135425006 188 10
2135425104 188 10
2135425122 188 10
2135437044 183 9
2135437551 183 9
2135437736 183 9
2135437791 183 9
2135438274 183 9
2135438426 183 9
2135438736 183 9
2135438777 183 9
2135438803 183 9
2135438811 183 9
2135438816 183 9
2135438823 183 9
2135438831 183 9
2135438841 183 9
2135438849 183 9
2135438857 183 9
2135438871 183 9
2135438879 183 9
2135438886 183 9
2135438894 183 9
2135438899 183 9
2135438908 183 9
2135438910 183 9
2135441248 181 2
2135441655 181 2
2135441669 181 2
2135442831 181 2
2135443008 181 2
2135443011 181 2
2135443012 181 2
2135443013 181 2
2135443014 181 2
2135443015 181 2
2135493597 162 7
2135493635 162 7
2135493696 162 7
2135493826 162 7
2135493964 162 7
2135494218 162 7
2135495096 162 7
2135515401 157 2
2135515972 157 2
2135515977 157 2
2135515990 157 2
2135515992 157 2
2135516164 157 2
2135516165 157 2
2135522105 152 4
2135522106 152 4
2135522107 152 4
2135522108 152 4
2135522109 152 4
2135522110 152 4
2135522111 152 4
2135522112 152 4
2135522113 152 4
2135522114 152 4
2135522115 152 4
2135522116 152 4
2135522117 152 4
2135522118 152 4
2135522119 152 4
2135522120 152 4
2135522122 152 4
2135522124 152 4
2135522125 152 4
2135522126 152 4
2135522127 152 4
2135522128 152 4
2135522129 152 4
2135522130 152 4
2135522131 152 4
2135522132 152 4
2135522133 152 4
2135522134 152 4
2135522135 152 4
2135522136 152 4
2135522137 152 4
2135522138 152 4
2135522139 152 4
2135522140 152 4
2135522141 152 4
2135522142 152 4
2135522143 152 4
2135522144 152 4
2135522145 152 4
2135522146 152 4
2135522147 152 4
2135522148 152 4
2135522149 152 4
2135522150 152 4
2135522151 152 4
2135522152 152 4
2135522153 152 4
2135522154 152 4
2139595717 135 4
2139596401 135 4
2139596922 135 4
2139599403 135 4
2139599605 135 4
2139599733 135 4
2139600012 135 4
2139600030 135 4
2139600045 135 4
2139600062 135 4
2139600092 135 4
2139600110 135 4
2139600135 135 4
2139600162 135 4
2139600173 135 4
2139600186 135 4
2139600214 135 4
2139600234 135 4
2139600250 135 4
2139600277 135 4
2139600300 135 4
2139600330 135 4
2139600346 135 4
2139600378 135 4
2139600394 135 4
2139600413 135 4
2139600437 135 4
2139600457 135 4
2139600479 135 4
2139600490 135 4
2139600507 135 4
2139600526 135 4
2139600546 135 4
2139600569 135 4
2139600584 135 4
2139600599 135 4
2139600618 135 4
2139600642 135 4
2139600665 135 4
2139630657 128 4
2139630828 128 4
2139630831 128 4
2139630919 128 4
2139630922 128 4
2139630962 128 4
2139630965 128 4
2139631001 128 4
2139631003 128 4
2139631294 128 4
2139631505 128 4
2139631931 127 1
2139631937 127 1
2139631962 127 1
2139632073 127 1
2139632316 127 1
2139632373 127 1
2139632383 127 1
2139633103 127 1
2139633109 127 1
2139633242 127 1
2141410251 98 4
2141410252 98 4
2141410253 98 4
2141410254 98 4
2141410255 98 4
2141410256 98 4
2141410257 98 4
2141410258 98 4
2141410259 98 4
2141410260 98 4
2141410261 98 4
2141410262 98 4
2141410267 98 4
2141410269 98 4
2141410274 98 4
2141410275 98 4
2141410276 98 4
2141410277 98 4
2141410280 98 4
2141410284 98 4
2141410286 98 4
2141410287 98 4
2141410288 98 4
2141410289 98 4
2141410290 98 4
2141410291 98 4
2141410292 98 4
2141410293 98 4
2141410294 98 4
2141410295 98 4
2141410296 98 4
2141410297 98 4
2141410298 98 4
2141410299 98 4
2141410300 98 4
2141410301 98 4
2141410302 98 4
2141410303 98 4
2141410304 98 4
2141410305 98 4
2141410306 98 4
2141410307 98 4
2141410311 98 4
2141410315 98 4
2141410316 98 4
2141410317 98 4
2141410318 98 4
2141410319 98 4
2141410320 98 4
2141410321 98 4
2141410322 98 4
2141410323 98 4
2141410324 98 4
2141410325 98 4
2141410326 98 4
2141410327 98 4
2141410328 98 4
2141410329 98 4
2141410331 98 4
2141410333 98 4
2141410334 98 4
2141410335 98 4
2141410336 98 4
2141410337 98 4
2141411370 92 1
2141411379 92 1
2141411399 92 1
2141411412 92 1
2141411434 92 1
2141411449 92 1
2141411451 92 1
2141411453 92 1
2141411455 92 1
2141411458 92 1
2141411789 88 5
2141411796 88 5
2141411799 88 5
2141411835 88 5
2141411845 88 5
2141411853 88 5
2141411854 88 5
2141411855 88 5
2141411857 88 5
2141411861 88 5
2141411864 87 8
2141411868 87 8
2141411878 87 8
2141411885 87 8
2141411888 87 8
2141411889 87 8
2141411890 87 8
2141411891 87 8
2141411899 87 8
2141411910 87 8
2141411920 87 8
2141411934 87 8
